anime_name,score,play_count,follow_count,release_time,cover_url
滑头鬼之孙 第一季【中文】,8.5,0.0万,10.6万,全26话,https://i0.hdslb.com/bfs/bangumi/b30f6885a4df7e4d1c66bbc6ca1de79e8010c3d7.jpg@240w_321h.webp
AIR 剧场版,8.5,0.0万,10.5万,全1话,https://i0.hdslb.com/bfs/bangumi/b7d9f6ce8812046b6ebc7882e21cb3f87fc2c78c.png@240w_321h.webp
噬神者 SP,8.5,0.0万,10.5万,全4话,https://i0.hdslb.com/bfs/bangumi/fe032695a01c4b04385306b9b2a5aed565e341cf.jpg@240w_321h.webp
哆啦A梦 大雄的人鱼大海战,8.5,0.0万,10.5万,全1话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
战场上的女武神,8.5,0.0万,10.5万,全26话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
法兰雀丝卡,8.5,0.0万,10.4万,全24话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
辰星降临之国的妮娜,8.5,0.0万,10.4万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
爆音少女!! OAD,8.5,0.0万,10.4万,全2话,https://i0.hdslb.com/bfs/bangumi/92bd025bb9f01aaa94658f69b6ef6994cad29fb9.jpg@240w_321h.webp
小猪佩奇 第七季 英文版,8.5,0.0万,10.4万,全52话,https://i0.hdslb.com/bfs/bangumi/image/61864bf94ae675c1ed1137cd92725dd810ca0e61.jpg@240w_321h.webp
CANVAS2 七彩的素描,8.5,0.0万,10.4万,全24话,https://i0.hdslb.com/bfs/bangumi/c8e3e9053eda0c347f3fc048efc3b4deb5bc6ac4.jpg@240w_321h.webp
厨神小当家（中配）,8.5,0.0万,10.4万,全12话,https://i0.hdslb.com/bfs/bangumi/0d101902cc5dcf296d61374638f94b73632d1229.jpg@240w_321h.webp
龙鸣,8.5,0.0万,10.2万,全26话,https://i0.hdslb.com/bfs/bangumi/6f2d14f18188fc8b1329e26cdbedf8fe4f5c34df.jpg@240w_321h.webp
飙速宅男 突破极限,8.5,0.0万,10.2万,全25话,https://i0.hdslb.com/bfs/bangumi/image/92bc04c5e306fbf70fd88ce76deea445ae4f8600.png@240w_321h.webp
深渊传说,8.5,0.0万,10.2万,全26话,https://i0.hdslb.com/bfs/bangumi/946acb0edf6b67a87a4ae63fb358776ef90a6a3b.jpg@240w_321h.webp
家有穆珂,8.5,0.0万,10.2万,全25话,https://i0.hdslb.com/bfs/bangumi/69479f65b41580784fad6d860a5684ef455434fd.jpg@240w_321h.webp
哆啦A梦 大雄的秘密道具博物馆,8.5,0.0万,10.1万,全1话,https://i0.hdslb.com/bfs/bangumi/image/afcb5f6d898b3c2e65fbd3dc60fa0e3fc3d96fe4.jpg@240w_321h.webp
哆啦A梦 新大雄的大魔境~扁扁与5人之探险队,8.5,0.0万,10.1万,全1话,https://i0.hdslb.com/bfs/bangumi/image/c575db9fafcd7e5799cb7f70224607aa5bacc4cb.jpg@240w_321h.webp
宇宙兄弟,8.5,0.0万,10.1万,全99话,https://i0.hdslb.com/bfs/bangumi/eea42a9d84f5708ef653d587bdee5d9410aa3958.jpg@240w_321h.webp
魔女的考验【日语】,8.5,0.0万,10.1万,全51话,https://i0.hdslb.com/bfs/bangumi/13bff6a91b2c09a38f85d1799a3654f4a348040d.jpg@240w_321h.webp
鬼神童子ZENKI,8.5,0.0万,10.1万,全51话,https://i0.hdslb.com/bfs/bangumi/13d23519fe1764d0ebf402008cc8ec78b8981504.jpg@240w_321h.webp
少女☆歌剧Revue Starlight -The LIVE- #2 Transition,8.5,0.0万,10.0万,全1话,https://i0.hdslb.com/bfs/bangumi/82d3a1372f92321bf0b00ea506408cf54f19ac15.jpg@240w_321h.webp
天国少女,8.5,0.0万,10.0万,全39话,https://i0.hdslb.com/bfs/bangumi/822d2f129cdf25604642d473763549b45788a8b6.jpg@240w_321h.webp
星河战队：入侵,8.5,0.0万,10.0万,,https://i0.hdslb.com/bfs/bangumi/image/3912228288c594d7f3fcdefcd439d1b55931cc5f.jpg@240w_321h.webp
布鲁伊 第一季,8.5,0.0万,10.0万,全52话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
高达创战者 战斗部落（BATTLOGUE）,8.5,0.0万,10.0万,全5话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
群居姐妹 OVA,8.5,0.0万,9.9万,全1话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
植木的法则,8.5,0.0万,9.9万,全51话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
超能力少女兰,8.5,0.0万,9.9万,全26话,https://i0.hdslb.com/bfs/bangumi/7d341d39763fcd83ec9004dc8b1de91202284a5d.jpg@240w_321h.webp
比得兔（第一季）,8.5,0.0万,9.9万,全50话,https://i0.hdslb.com/bfs/bangumi/ae835cc7efdaa9ebdb2b6a879c9842a4804f748b.jpg@240w_321h.webp
离开A级队伍的我，和从前的弟子往迷宫深处迈进,8.5,0.0万,9.9万,更新至第16话,https://i0.hdslb.com/bfs/bangumi/image/84d577271d3f344a95c3e4dc2475cdd5e15fc006.png@240w_321h.webp
瓶诘妖精,8.5,0.0万,9.9万,全13话,https://i0.hdslb.com/bfs/bangumi/f2d9bbb738c1f05e58113bf86a5f4229380b0c44.jpg@240w_321h.webp
罗密欧与朱丽叶,8.5,0.0万,9.9万,全24话,https://i0.hdslb.com/bfs/bangumi/1cc08a1f81b6241b31afa90b8ebd62c5b3c75e09.jpg@240w_321h.webp
宝可梦 我们的故事,8.5,0.0万,9.8万,全1话,https://i0.hdslb.com/bfs/bangumi/image/24798c889add9dee5f1e7372c1f25c3cd2ff0f0b.jpg@240w_321h.webp
魔法战士李维,8.5,0.0万,9.8万,全24话,https://i0.hdslb.com/bfs/bangumi/b35cffa22437272dabcec8dcf06145d0c801061f.jpg@240w_321h.webp
薄樱鬼 黎明录,8.5,0.0万,9.8万,全12话,https://i0.hdslb.com/bfs/bangumi/9d9a39a83973a5e22d2a70905c09b63b49a5d94f.jpg@240w_321h.webp
在盛夏等待 特别篇,8.5,0.0万,9.8万,全1话,https://i0.hdslb.com/bfs/bangumi/e2e7679aa238650671bd3f0ef106ce1657efdf80.jpg@240w_321h.webp
偶像大师灰姑娘剧场 第三季（TV版）,8.5,0.0万,9.8万,全13话,https://i0.hdslb.com/bfs/bangumi/cae1cdadf28007e57e85f6987111d7f3376566d5.jpg@240w_321h.webp
铁臂阿童木 2003,8.5,0.0万,9.8万,全50话,https://i0.hdslb.com/bfs/bangumi/124695834e234e1555169789b64a72fbe6db9ab8.jpg@240w_321h.webp
神奇蜘蛛侠,8.5,0.0万,9.8万,全26话,https://i0.hdslb.com/bfs/bangumi/image/42dcc03a340611cb4728bb6f9a91c8ff51f0775e.png@240w_321h.webp
赐予护女神的祝福,8.5,0.0万,9.8万,全24话,https://i0.hdslb.com/bfs/bangumi/08513fc2f49a1b49694aee19e512fc6d12d4e17b.jpg@240w_321h.webp
ULTRAMAN 机动奥特曼（中配）,8.5,0.0万,9.8万,全13话,https://i0.hdslb.com/bfs/bangumi/86dd95a3aa0ab78e1b7ccc2934e1dd3a6c30fcbe.png@240w_321h.webp
网球并不可笑嘛 第一季,8.5,0.0万,9.7万,全12话,https://i0.hdslb.com/bfs/bangumi/2ed29f9cb1508322395ba79ecfdb07250b340267.jpg@240w_321h.webp
我要招架一切 逆向误解的世界最强梦想成为冒险者,8.5,0.0万,9.7万,全12话,https://i0.hdslb.com/bfs/bangumi/image/2adaf95842a9aa2ea8f05e8ab5efdbff4f425cab.png@240w_321h.webp
创圣的大天使EVOL,8.5,0.0万,9.7万,全26话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
大叔新人冒险者，被最强小队往死里锻炼后变无敌了,8.5,0.0万,9.7万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
宇宙战舰大和号 2199,8.5,0.0万,9.7万,全26话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
哆啦A梦：大雄与天空的理想乡,8.5,0.0万,9.7万,,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
天使怪盗,8.5,0.0万,9.7万,全26话,https://i0.hdslb.com/bfs/bangumi/ea4dbb4240f51b3f6ca763915782a8b28e368ba1.jpg@240w_321h.webp
X战记 剧场版,8.5,0.0万,9.7万,全1话,https://i0.hdslb.com/bfs/bangumi/cf4064ba75ffc96f3e3dee3d47066b4ef99e9282.jpg@240w_321h.webp
波子汽水,8.5,0.0万,9.6万,全12话,https://i0.hdslb.com/bfs/bangumi/273386bd4901c8bc9396be5d75df1454dff051fa.jpg@240w_321h.webp
「Free!」2020线上交响音乐会,8.5,0.0万,9.6万,全1话,https://i0.hdslb.com/bfs/bangumi/image/2ba31569926ce9811c5ac6799a81009ad77ac31d.png@240w_321h.webp
小猪佩奇 第三季,8.5,0.0万,9.6万,全26话,https://i0.hdslb.com/bfs/bangumi/image/03803b9c26748524f92020900716e4ff7edcab61.jpg@240w_321h.webp
你是彼方,8.5,0.0万,9.6万,全1话,https://i0.hdslb.com/bfs/bangumi/image/4dea620456ed6e461fdfa96fc1ac68ffa4ab1af7.png@240w_321h.webp
天体的秩序SP,8.5,0.0万,9.5万,全1话,https://i0.hdslb.com/bfs/bangumi/16de361f00e7481ee1ea65835a89c9c5909babe0.jpg@240w_321h.webp
灰羽联盟,8.5,0.0万,9.5万,全13话,https://i0.hdslb.com/bfs/bangumi/db97a2f9f82440d4f2a4860a4163c18f50957c7c.jpg@240w_321h.webp
黑狐/BLACK FOX,8.5,0.0万,9.5万,全1话,https://i0.hdslb.com/bfs/bangumi/image/ad5c1d9eaf14424bcef23c06aebb96fa89abbd0f.png@240w_321h.webp
四季樱,8.5,0.0万,9.5万,全12话,https://i0.hdslb.com/bfs/bangumi/image/c8708d88c04be7ec47bca8af056b03fe5f168b51.jpg@240w_321h.webp
女神异闻录4：黄金版,8.5,0.0万,9.5万,全12话,https://i0.hdslb.com/bfs/bangumi/image/98b5fdee8781166420536137d53cc3b56d73f259.png@240w_321h.webp
蜡笔小新：我的搬家物语 仙人掌大袭击,8.5,0.0万,9.5万,,https://i0.hdslb.com/bfs/bangumi/image/d772a242b74b9ccc18b622a61a13e4f0005791e4.png@240w_321h.webp
PLUTO 冥王,8.5,0.0万,9.5万,全8话,https://i0.hdslb.com/bfs/bangumi/image/768ac9a2c3f607268e99b82147311f8dcacbc9b1.png@240w_321h.webp
人鱼的旋律Pure,8.5,0.0万,9.5万,全39话,https://i0.hdslb.com/bfs/bangumi/ae7b6cfa7d4705d00c88643e1fdd986a7a0b1ffd.jpg@240w_321h.webp
铁腕巴迪 DECODE,8.5,0.0万,9.4万,全13话,https://i0.hdslb.com/bfs/bangumi/fde02c626b628e9c56364e259024c31dc9d86fb5.jpg@240w_321h.webp
Ragnastrike Angels,8.5,0.0万,9.4万,全12话,https://i0.hdslb.com/bfs/bangumi/eb877c1a83301303cd4deb6c04463d2b9086434a.jpg@240w_321h.webp
男子啦啦队！！,8.5,0.0万,9.4万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
荷包蛋的蛋黄什么时候戳破才好？,8.5,0.0万,9.4万,全4话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
矶部矶兵卫物语,8.5,0.0万,9.4万,全34话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
飞翔的魔女 小剧场,8.5,0.0万,9.4万,全10话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
绯色的欠片 第一季,8.5,0.0万,9.4万,全13话,https://i0.hdslb.com/bfs/bangumi/25755a986590e483b94f0d4263d17ce1e38876e0.jpg@240w_321h.webp
憨豆先生动画版 第一季,8.5,0.0万,9.4万,全52话,https://i0.hdslb.com/bfs/bangumi/image/b41e83157e3470366529212683bb752c38029595.png@240w_321h.webp
魔法少女？Naria☆Girls,8.5,0.0万,9.4万,全12话,https://i0.hdslb.com/bfs/bangumi/cbc0f3a266da67e09e22f7e5e913a0433285e057.jpg@240w_321h.webp
哆啦A梦 大雄的新魔界大冒险～7人之魔法使～,8.5,0.0万,9.3万,全1话,https://i0.hdslb.com/bfs/bangumi/image/480ba462e4c4694357e3d5f88e625b7364749b08.jpg@240w_321h.webp
小猪佩奇 第五季,8.5,0.0万,9.2万,全26话,https://i0.hdslb.com/bfs/bangumi/image/14fe6d9dec8e10216983df9e0cd7750a994b27d7.jpg@240w_321h.webp
海底小纵队 第八季,8.5,0.0万,9.2万,全26话,https://i0.hdslb.com/bfs/bangumi/image/40ca705abbc0a60cd4a218551b654c99545362a9.jpg@240w_321h.webp
成年女性的动画时间 第一季,8.5,0.0万,9.2万,全1话,https://i0.hdslb.com/bfs/bangumi/5cf21ecdb1800c854957c655669c18f9b98d7d19.jpg@240w_321h.webp
欢迎来到日本，妖精小姐。,8.5,0.0万,9.2万,全12话,https://i0.hdslb.com/bfs/bangumi/image/b3db997698bd76b19c017877e08e0d5e019dced9.png@240w_321h.webp
青之驱魔师 OAD,8.5,0.0万,9.2万,全1话,https://i0.hdslb.com/bfs/bangumi/006121079ffe4fa50b25894ee43645be25c3684c.jpg@240w_321h.webp
琴之森 第二季,8.5,0.0万,9.2万,全12话,https://i0.hdslb.com/bfs/bangumi/efcdc882a4230467befac1840310bd235659f59b.png@240w_321h.webp
武装机甲,8.5,0.0万,9.2万,全26话,https://i0.hdslb.com/bfs/bangumi/b59e3ebe676fd4290704937475671b92e4d6278e.jpg@240w_321h.webp
SUSHI POLICE,8.5,0.0万,9.2万,全13话,https://i0.hdslb.com/bfs/bangumi/efa651b8f8029a672f8e69ed851d4266d552f75f.jpg@240w_321h.webp
高达创战者 ​GM的逆袭,8.5,0.0万,9.2万,全1话,https://i0.hdslb.com/bfs/bangumi/87c499f98088c74060070be9b152f10611a74b5d.jpg@240w_321h.webp
海底小纵队 第九季,8.5,0.0万,9.1万,全26话,https://i0.hdslb.com/bfs/bangumi/image/69f9944fd804d151951313c43e390435106a9fa0.png@240w_321h.webp
破刃之剑 剧场版,8.5,0.0万,9.1万,全6话,https://i0.hdslb.com/bfs/bangumi/eb2022cde6d036ac9164f62cc6efc8464f0aef28.jpg@240w_321h.webp
校园迷糊大王 二学期,8.5,0.0万,9.1万,全26话,https://i0.hdslb.com/bfs/bangumi/4a25e0027a8f7132a31e4024c3513a64cf38522c.jpg@240w_321h.webp
紫式部 源氏物语,8.5,0.0万,9.0万,全1话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
怪医黑杰克21,8.5,0.0万,9.0万,全17话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
四驱兄弟WGP（中文）,8.5,0.0万,9.0万,全51话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
快盗天使 BREAK,8.5,0.0万,9.0万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
佝偻猫 第一季,8.5,0.0万,9.0万,全50话,https://i0.hdslb.com/bfs/bangumi/57afae9bdd4345899262a5b6d4e8fa46154bc88e.jpg@240w_321h.webp
特利迦奥特曼 泽塔篇,8.5,0.0万,9.0万,全1话,https://i0.hdslb.com/bfs/bangumi/image/cd7d919cacc1f14146b9f61076111ec94f394f3a.png@240w_321h.webp
元素猎人,8.5,0.0万,9.0万,全39话,https://i0.hdslb.com/bfs/bangumi/f4560084967365419bebeeb3e4dfeb03bb699ce9.jpg@240w_321h.webp
闪灵二人组,8.5,0.0万,9.0万,全49话,https://i0.hdslb.com/bfs/bangumi/b5b7d63b11afacf1bcd2f0765987e60a5f3a115a.jpg@240w_321h.webp
美妙☆频道,8.5,0.0万,9.0万,全153话,https://i0.hdslb.com/bfs/bangumi/image/4e6c505b1b1631c542ea76c3da1ce08bb43faad6.jpg@240w_321h.webp
加速世界 OVA2 加速的顶点,8.5,0.0万,9.0万,全1话,https://i0.hdslb.com/bfs/bangumi/441a9c0584d137921959e95394f79e957d570310.jpg@240w_321h.webp
永不消失的彩虹,8.5,0.0万,9.0万,全12话,https://i0.hdslb.com/bfs/bangumi/ebde256a932081fdcd95a1e40b05bfc8e8b54454.jpg@240w_321h.webp
攻壳机动队 个别的十一人,8.5,0.0万,9.0万,全1话,https://i0.hdslb.com/bfs/bangumi/421fa049b978141358477412527e9bd101eaf96a.jpg@240w_321h.webp
推理之绊,8.5,0.0万,9.0万,全25话,https://i0.hdslb.com/bfs/bangumi/bf76f17f4065d87a6989e0532a0e71ae7183ab62.jpg@240w_321h.webp
哆啦A梦 新·大雄与铁人兵团～振翅吧天使们～,8.5,0.0万,8.9万,全1话,https://i0.hdslb.com/bfs/bangumi/image/add659bc6410183abc690607d889a8e583d5ab77.jpg@240w_321h.webp
科学小飞侠Crowds insight,8.5,0.0万,8.9万,全13话,https://i0.hdslb.com/bfs/bangumi/4579f7c65e7363a13dded966884d7e3af31800a6.jpg@240w_321h.webp
丹特丽安的书架 OVA 荆姬,8.5,0.0万,8.9万,全1话,https://i0.hdslb.com/bfs/bangumi/63414486f19572acf8cb9778363c65b7b2afd7fd.jpg@240w_321h.webp
蜡笔小新：新婚旅行飓风之遗失的野原广志,8.5,0.0万,8.9万,,https://i0.hdslb.com/bfs/bangumi/image/ebebac20774747787cb01521e1165e97e47d4b6b.png@240w_321h.webp
百千家的妖怪王子,8.5,0.0万,8.9万,全12话,https://i0.hdslb.com/bfs/bangumi/image/ae9a04032bd304eb94652edd53a0174b9730a864.png@240w_321h.webp
小猪佩奇 第四季,8.5,0.0万,8.9万,全26话,https://i0.hdslb.com/bfs/bangumi/image/50a2e104e53eeccddf722e61ca69a3b9a1345563.jpg@240w_321h.webp
最终兵器彼女,8.5,0.0万,8.9万,全13话,https://i0.hdslb.com/bfs/bangumi/2b56a8046b92dd25026bf1409f016a14c1c253f5.jpg@240w_321h.webp
虫奉行OVA,8.5,0.0万,8.9万,全3话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
解谜之音,8.5,0.0万,8.8万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
神椿市建设中。,8.5,0.0万,8.8万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
夏娃的时间,8.5,0.0万,8.8万,全6话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
Classica Loid 第二季,8.5,0.0万,8.8万,全25话,https://i0.hdslb.com/bfs/bangumi/ab000907a0663e49785eab1a4db782cd5bd0fedd.jpg@240w_321h.webp
鹤屋和熏干酪,8.5,0.0万,8.8万,全13话,https://i0.hdslb.com/bfs/bangumi/b36e1fd98f3dd386b3c447e99e94608851c16aea.jpg@240w_321h.webp
飞跃巅峰! 剧场版,8.5,0.0万,8.8万,全1话,https://i0.hdslb.com/bfs/bangumi/92c4ef23757400feed1c3cdb8f94349f48a684e7.jpg@240w_321h.webp
吟游默示录,8.5,0.0万,8.7万,全13话,https://i0.hdslb.com/bfs/bangumi/668444612451237de5d3b09f9336ab3f40777819.jpg@240w_321h.webp
我的妹妹是大阪大妈,8.5,0.0万,8.7万,全13话,https://i0.hdslb.com/bfs/bangumi/91643fa2563cafc02d09b7823521900cf1377aac.jpg@240w_321h.webp
疯狂兔子入侵：火星任务,8.5,0.0万,8.7万,全3话,https://i0.hdslb.com/bfs/bangumi/image/71efaafd12528557ffed74946ac26bedd90c34f9.png@240w_321h.webp
成年女性的动画时间 第二季,8.5,0.0万,8.7万,全3话,https://i0.hdslb.com/bfs/bangumi/5cf21ecdb1800c854957c655669c18f9b98d7d19.jpg@240w_321h.webp
奥特银河格斗 新生代英雄,8.5,0.0万,8.7万,全13话,https://i0.hdslb.com/bfs/bangumi/image/773ca33d3e0c49e82be71707034c981e5f8ad5e4.jpg@240w_321h.webp
宝可梦 幻之宝可梦 洛奇亚爆诞,8.5,0.0万,8.7万,全1话,https://i0.hdslb.com/bfs/bangumi/image/fbea9043b876e3e4584ec49a4724caa00fa730e7.jpg@240w_321h.webp
希德尼娅的骑士：织爱之星,8.5,0.0万,8.7万,,https://i0.hdslb.com/bfs/bangumi/image/c6592f840222c14b6053a4490c5bd6331283f927.png@240w_321h.webp
草莓棉花糖 encore,8.5,0.0万,8.6万,全2话,https://i0.hdslb.com/bfs/bangumi/f1dcb53798a6db82fbbffebc276a74fa863c4de5.jpg@240w_321h.webp
扩张少女系三重奏,8.5,0.0万,8.6万,全29话,https://i0.hdslb.com/bfs/bangumi/caf8f2af489b98b548be08149a1e01e95cc19349.jpg@240w_321h.webp
青空下的约定,8.5,0.0万,8.6万,全13话,https://i0.hdslb.com/bfs/bangumi/aaecf9e788668bb8d0cb098f2195d431df7ea7ef.jpg@240w_321h.webp
测不准的阿波连同学 中配版,8.5,0.0万,8.6万,全12话,https://i0.hdslb.com/bfs/bangumi/image/e67e1b3d8b9a3b82227a688056ff0218a3e7b32c.png@240w_321h.webp
攻壳机动队 S.A.C. Solid State Society,8.5,0.0万,8.6万,全1话,https://i0.hdslb.com/bfs/bangumi/c16dcfbdbdef9e67df6023112ddc6c05bf3899fa.jpg@240w_321h.webp
美男高校地球防卫部 HAPPY KISS！,8.5,0.0万,8.6万,全12话,https://i0.hdslb.com/bfs/bangumi/d371f9b5e51ef88e4092c7a5c86ebf89e8b2d3c7.jpg@240w_321h.webp
仰望半月的夜空,8.5,0.0万,8.6万,全6话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
香蕉喵,8.5,0.0万,8.6万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
蜡笔小新：激战！涂鸦王国和约四位勇士,8.5,0.0万,8.6万,,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
兽娘动物园 2,8.5,0.0万,8.6万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
逗逗的日记,8.5,0.0万,8.6万,全5话,https://i0.hdslb.com/bfs/bangumi/image/58fc1bc8aa6bc69149eeceda56859aaae2c122d0.png@240w_321h.webp
夜之小双侠,8.5,0.0万,8.6万,全12话,https://i0.hdslb.com/bfs/bangumi/67cb0ce35113599b7efc6783e47b36773b9d736b.jpg@240w_321h.webp
攻壳机动队 笑面男,8.5,0.0万,8.6万,全1话,https://i0.hdslb.com/bfs/bangumi/421fa049b978141358477412527e9bd101eaf96a.jpg@240w_321h.webp
梦幻妖子,8.5,0.0万,8.5万,全24话,https://i0.hdslb.com/bfs/bangumi/ecbc1e152d51a3578d3f7d998a4780176c750ec9.jpg@240w_321h.webp
热诚传说～导师的黎明～,8.5,0.0万,8.5万,全1话,https://i0.hdslb.com/bfs/bangumi/be114160ae93cf2f608c009dab5dbd37ce459f8e.jpg@240w_321h.webp
创圣的大天使LOGOS,8.5,0.0万,8.5万,全26话,https://i0.hdslb.com/bfs/bangumi/52c01669556664d73693ef56af7672cbb56f9f12.jpg@240w_321h.webp
死神的歌谣,8.5,0.0万,8.5万,全6话,https://i0.hdslb.com/bfs/bangumi/ec463f524ec43b12f64a15450709aae8df837edc.jpg@240w_321h.webp
强袭魔女:胜利之箭行动,8.5,0.0万,8.5万,全3话,https://i0.hdslb.com/bfs/bangumi/da13cbe577af904d07293e5315cc3820a6ec0f7f.jpg@240w_321h.webp
向山进发 回忆的礼物,8.5,0.0万,8.5万,全1话,https://i0.hdslb.com/bfs/bangumi/6123c7c9e03daae9cea19259af58b5d00c185c12.jpg@240w_321h.webp
薄樱鬼 雪华录,8.5,0.0万,8.5万,全6话,https://i0.hdslb.com/bfs/bangumi/8deb01e6810ba3cc8f1936982a50c980945f723e.jpg@240w_321h.webp
重神机潘多拉（中配）,8.5,0.0万,8.4万,全26话,https://i0.hdslb.com/bfs/bangumi/07533bee9beb33899d66fb88078259c3ca1667ee.jpg@240w_321h.webp
铁腕巴迪 DECODE 第二季,8.5,0.0万,8.4万,全12话,https://i0.hdslb.com/bfs/bangumi/19327f65416836a4657cf2b03797c3c0068653ed.jpg@240w_321h.webp
玛莉亚†狂热 第二季,8.5,0.0万,8.4万,全12话,https://i0.hdslb.com/bfs/bangumi/c6feea1692cf0e949913d87946afa1953c71a60c.jpg@240w_321h.webp
智龙迷城X,8.5,0.0万,8.4万,全89话,https://i0.hdslb.com/bfs/bangumi/e7f7e5b07441da16e382ea4563f82f63f8632626.jpg@240w_321h.webp
旅街LateShow,8.5,0.0万,8.4万,全4话,https://i0.hdslb.com/bfs/bangumi/200b01bed4d7711a46bde99f8807ce5e3b520189.jpg@240w_321h.webp
失忆症 SP,8.5,0.0万,8.3万,全1话,https://i0.hdslb.com/bfs/bangumi/f66691d98f26123ce0f1c157e2df14ea7e413da0.jpg@240w_321h.webp
真·武士传,8.5,0.0万,8.3万,全24话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
哆啦A梦 大雄的恐龙,8.5,0.0万,8.3万,全1话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
魔弹之王与战姬 SP 堤格尔君与战姬亲,8.5,0.0万,8.3万,全14话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
头文字D Legend3 -梦现-,8.5,0.0万,8.3万,全1话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
宝可梦 阿尔宙斯 超克的时空,8.5,0.0万,8.3万,全1话,https://i0.hdslb.com/bfs/bangumi/image/b6263c22a9a7e11d553cf79b1f38dd8c13111f7a.jpg@240w_321h.webp
足球骑士,8.5,0.0万,8.3万,全37话,https://i0.hdslb.com/bfs/bangumi/c147a40220b4e92d2f336d4bae27f375a4d0c8b4.jpg@240w_321h.webp
魔力家族 La prima festa,8.5,0.0万,8.3万,全1话,https://i0.hdslb.com/bfs/bangumi/ca0ed8bd6488a3752c2328f900b6fdecf91adea9.jpg@240w_321h.webp
世界末日柴犬为伴,8.5,0.0万,8.2万,全72话,https://i0.hdslb.com/bfs/bangumi/image/f5a9e9d048ac38f2f7d18676b0434eacfe8b9c72.png@240w_321h.webp
哆啦A梦 大雄的海底鬼岩城,8.5,0.0万,8.2万,全1话,https://i0.hdslb.com/bfs/bangumi/d3871024e1fcd277c04d0501bb3086c1a85c1347.jpg@240w_321h.webp
蛋黄酱萝莉,8.5,0.0万,8.2万,全12话,https://i0.hdslb.com/bfs/bangumi/276620a7f58d245313e6b7601ca480d509b9c48c.jpg@240w_321h.webp
南家三姐妹 夏日假期,8.5,0.0万,8.2万,全1话,https://i0.hdslb.com/bfs/bangumi/119c88b1d34dde61fe3682d181ab8c4223f60338.jpg@240w_321h.webp
